record_id,message_length,num_code_terms,num_text_terms_parts,min_length_text_terms,max_length_text_terms,avg_length_text_terms
5986,18,308,2,18,25,21
4440,10,304,1,10,10,10
2031,8,111,1,8,8,8
5992,12,160,1,12,12,12
4454,21,80,1,21,21,21
2025,9,38,1,9,9,9
6243,18,127,1,18,18,18
6525,5,45,1,5,5,5
2743,9,42,1,9,9,9
4332,9,146,1,9,9,9
1262,3,801,1,3,3,3
5004,16,256,1,16,16,16
3475,17,792,4,17,88,59
3313,8,309,1,8,8,8
5762,21,271,1,21,21,21
1504,5,59,2,5,74,39
7175,2,12,1,2,2,2
1510,9,19,1,9,9,9
7161,5,198,1,5,5,5
3307,7,1633,1,7,7,7
4468,8,380,1,8,8,8
5776,3,135,1,3,3,3
2019,24,96,1,24,24,24
5010,3,2326,48,3,245,78
3461,19,3226,1,19,19,19
6519,3,99,1,3,3,3
1276,3,992,2,3,45,24
709,14,167,2,14,30,22
2794,37,49,2,37,50,43
5945,21,35,1,21,21,21
4483,12,138,1,12,12,12
6294,27,556,1,27,27,27
6280,27,1322,1,27,27,27
5789,8,48,1,8,8,8
5951,11,27,1,11,11,11
4497,20,884,1,20,20,20
2958,14,226,2,14,25,19
2780,83,404,4,83,199,120
1289,24,172,1,24,24,24
2970,15,1666,1,15,15,15
735,15,221,2,15,30,22
5979,12,84,3,1,12,6
721,6,118,1,6,6,6
2964,2,27,1,2,2,2
4252,12,154,1,12,12,12
2623,14,10,2,14,28,21
26,16,775,1,16,16,16
6445,8,92,1,8,8,8
866,5,367,1,5,5,5
6323,48,961,2,44,48,46
2145,15,447,1,15,15,15
4534,7,136,1,7,7,7
2151,10,462,1,10,10,10
4520,31,447,1,31,31,31
7029,7,43,1,7,7,7
6337,6,28,1,6,6,6
1458,6,60,1,6,6,6
6451,11,1511,5,11,2297,560
32,10,1416,1,10,10,10
872,3,25,1,3,3,3
3529,20,39,2,20,32,26
4246,6,68,1,6,6,6
5158,10,82,1,10,10,10
2637,9,15,1,9,9,9
1316,7,576,7,7,417,110
682,7,465,1,7,7,7
6479,5,33,2,5,105,55
3501,10,50,3,10,30,23
5170,12,104,1,12,12,12
2179,27,205,2,27,42,34
5616,21,116,1,21,21,21
4508,7,413,2,7,98,52
3267,1,210,1,1,1,1
7001,2,69,1,2,2,2
1470,9,591,1,9,9,9
7015,4,31,1,4,4,4
1464,7,96,1,7,7,7
5602,5,1450,1,5,5,5
3273,3,855,3,3,78,42
3515,11,36,1,11,11,11
5164,9,4419,1,9,9,9
696,3,443,1,3,3,3
1302,6,454,1,6,6,6
6486,2,55,5,2,64,28
2838,8,12,1,8,8,8
4291,17,86,3,17,73,54
3298,9,351,1,9,9,9
5831,2,7,1,2,2,2
2186,20,66,1,20,20,20
5825,8,692,1,8,8,8
2192,10,257,1,10,10,10
4285,12,1545,3,12,44,24
669,8,1098,2,8,249,128
6492,4,52,1,4,4,4
2804,46,65,3,23,46,31
899,11,32,1,11,11,11
641,11,42,2,11,40,25
127,20,517,2,20,135,77
5819,11,909,2,11,28,19
133,7,2513,4,7,207,87
2810,15,59,2,15,63,39
3059,12,147,1,12,12,12
4736,19,299,2,19,35,27
5428,5,1176,1,5,5,5
2347,18,74,1,18,18,18
6121,2,86,1,2,2,2
1896,11,59,1,11,11,11
6647,5,436,1,5,5,5
1128,12,209,2,12,20,16
2421,18,769,1,18,18,18
4050,14,697,3,14,187,119
2435,9,25,1,9,9,9
4044,4,446,1,4,4,4
6653,8,402,1,8,8,8
6135,1,654,1,1,1,1
1882,17,252,3,17,73,44
4722,11,249,4,11,147,74
2353,10,47,1,10,10,10
1672,11,173,1,11,11,11
7203,39,485,2,39,101,70
3065,6,110,2,6,68,37
5414,8,1188,3,8,82,43
5372,8,215,1,8,8,8
3703,12,202,1,12,12,12
1114,14,318,2,14,27,20
1100,15,322,2,15,115,65
494,17,68,1,17,17,17
2409,11,251,1,11,11,11
5366,7,89,1,7,7,7
4078,10,142,1,10,10,10
3717,3,37,1,3,3,3
3071,11,673,1,11,11,11
5400,6,97,1,6,6,6
1666,5,1915,3,5,191,79
6109,13,25,1,13,13,13
7217,4,234,1,4,4,4
1855,12,92,2,12,38,25
2384,11,53,1,11,11,11
4093,9,82,1,9,9,9
3924,6,228,1,6,6,6
6684,17,242,4,16,96,39
6690,1,83,1,1,1,1
6848,48,13,1,48,48,48
4087,8,395,1,8,8,8
5399,9,425,5,9,37,30
3930,46,361,1,46,46,46
4939,5,396,1,5,5,5
2390,15,116,1,15,15,15
1841,26,17,1,26,26,26
1699,3,14,1,3,3,3
4911,15,348,1,15,15,15
1869,33,272,1,33,33,33
325,72,473,1,72,72,72
443,11,378,2,11,21,16
6860,23,319,1,23,23,23
3918,4,965,1,4,4,4
457,8,590,3,8,55,32
6874,10,190,1,10,10,10
331,9,266,1,9,9,9
4905,9,433,1,9,9,9
6875,3,73,1,3,3,3
456,24,900,1,24,24,24
4904,15,973,1,15,15,15
330,9,75,2,9,47,28
324,4,155,1,4,4,4
1868,7,470,1,7,7,7
4910,10,180,1,10,10,10
3919,33,113,3,33,63,46
6861,18,82,1,18,18,18
442,4,403,2,4,138,71
3931,4,33,1,4,4,4
5398,3,34,1,3,3,3
4086,12,942,2,12,143,77
6849,19,18,1,19,19,19
6691,17,213,1,17,17,17
1698,14,240,4,14,39,28
1840,23,48,1,23,23,23
2391,10,38,1,10,10,10
4938,9,36,1,9,9,9
2385,10,477,3,10,436,158
318,16,292,4,16,34,26
1854,12,51,1,12,12,12
6685,1,48,1,1,1,1
3925,10,9,1,10,10,10
4092,16,722,4,16,355,162
3716,5,22,1,5,5,5
4079,14,34,1,14,14,14
5367,4,85,1,4,4,4
2408,9,250,1,9,9,9
7216,15,11,1,15,15,15
6108,12,422,2,12,132,72
1667,3,20,1,3,3,3
5401,4,1349,5,4,137,80
3070,5,496,1,5,5,5
5415,4,72,1,4,4,4
3064,8,1037,1,8,8,8
7202,3,35,1,3,3,3
1673,12,28,1,12,12,12
1115,13,1101,1,13,13,13
481,19,103,2,19,47,33
3702,1,2191,2,1,21,11
5373,22,748,1,22,22,22
6652,5,219,1,5,5,5
4045,9,249,2,9,86,47
2434,8,20,1,8,8,8
2352,8,173,3,8,55,30
4723,8,34,1,8,8,8
1883,8,37,1,8,8,8
6134,6,23,1,6,6,6
1897,9,30,1,9,9,9
6120,41,17,1,41,41,41
2346,15,62,1,15,15,15
5429,4,379,2,4,65,34
4737,5,105,1,5,5,5
3058,21,103,2,21,31,26
4051,14,552,1,14,14,14
2420,2,65,3,2,56,30
1129,17,636,2,17,34,25
6646,2,55,1,2,2,2
5818,6,663,8,6,125,66
2811,14,82,4,14,32,24
654,4,65,2,4,71,37
898,17,311,2,17,60,38
2805,14,99,2,14,26,20
126,1,358,2,1,27,14
2193,18,13,1,18,18,18
5824,7,399,1,7,7,7
6493,7,41,1,7,7,7
4284,10,390,1,10,10,10
4290,9,787,1,9,9,9
2839,43,114,1,43,43,43
6487,8,184,1,8,8,8
2187,19,85,1,19,19,19
5830,11,135,1,11,11,11
3299,10,114,1,10,10,10
3272,14,434,1,14,14,14
5603,17,22,1,17,17,17
1465,22,932,3,17,133,57
7014,15,43,1,15,15,15
1303,13,25,1,13,13,13
697,32,546,2,32,104,68
5165,28,355,3,28,62,47
3514,29,102,1,29,29,29
5171,38,260,2,38,61,49
3500,25,49,1,25,25,25
6478,3,48,1,3,3,3
683,3,153,1,3,3,3
1317,14,201,1,14,14,14
1471,33,234,1,33,33,33
7000,7,54,1,7,7,7
3266,22,349,1,22,22,22
4509,7,440,1,7,7,7
5617,16,260,3,8,85,36
2178,21,94,2,21,85,53
1459,13,556,1,13,13,13
6336,5,751,1,5,5,5
7028,7,199,1,7,7,7
4521,12,49,1,12,12,12
2150,9,71,1,9,9,9
2636,14,33,1,14,14,14
5159,29,1705,2,29,45,37
4247,4,826,2,4,78,41
3528,14,16,1,14,14,14
873,18,183,1,18,18,18
6450,141,74,1,141,141,141
33,5,648,1,5,5,5
867,10,210,1,10,10,10
27,17,730,1,17,17,17
6444,4,791,1,4,4,4
2622,12,25,1,12,12,12
4253,9,25,1,9,9,9
4535,12,18,1,12,12,12
2144,14,210,2,14,76,45
6322,14,426,2,14,111,62
2965,12,78,1,12,12,12
2971,7,395,3,7,297,116
5978,4,41,1,4,4,4
4496,20,1410,1,20,20,20
5950,10,41,1,10,10,10
5788,13,164,1,13,13,13
6281,12,933,1,12,12,12
1288,6,222,1,6,6,6
2781,12,21,1,12,12,12
2959,10,220,2,10,40,25
2795,17,63,3,17,44,32
708,13,645,2,13,27,20
6295,23,265,2,23,378,200
4482,7,610,1,7,7,7
5944,12,36,1,12,12,12
2018,12,111,2,12,31,21
5777,9,106,1,9,9,9
4469,14,36,1,14,14,14
3306,73,254,1,73,73,73
7160,5,93,1,5,5,5
1511,6,76,1,6,6,6
1277,8,297,3,8,121,54
6518,5,54,1,5,5,5
3460,13,559,2,13,26,19
5011,15,796,1,15,15,15
3474,13,146,1,13,13,13
5005,4,97,1,4,4,4
1263,16,292,4,16,34,25
7174,11,24,1,11,11,11
1505,6,617,1,6,6,6
5763,81,256,2,39,81,60
3312,4,56,1,4,4,4
6242,27,54,1,27,27,27
2024,22,10,1,22,22,22
4455,18,55,1,18,18,18
5993,2,28,1,2,2,2
4333,25,105,1,25,25,25
2742,16,27,1,16,16,16
6524,10,41,1,10,10,10
907,58,1172,5,33,73,58
6530,5,152,1,5,5,5
913,37,30,1,37,37,37
3448,18,91,1,18,18,18
4327,3,1335,5,3,72,29
5039,7,6,2,7,28,17
2756,28,77,3,24,38,30
2030,13,16,1,13,13,13
4441,15,54,1,15,15,15
5987,6,7,1,6,6,6
7148,15,152,1,15,15,15
6256,8,87,1,8,8,8
1539,4,844,3,4,565,269
522,46,1321,1,46,46,46
6901,4,20,1,4,4,4
3879,15,25,1,15,15,15
4870,28,352,1,28,28,28
1908,2,13,1,2,2,2
244,1,125,2,1,18,9
250,2,77,1,2,2,2
4864,17,132,1,17,17,17
536,18,111,2,18,27,22
6915,17,259,1,17,17,17
2583,32,571,1,32,32,32
3845,18,373,1,18,18,18
1934,19,115,1,19,19,19
278,6,29,1,6,6,6
6083,9,16,1,9,9,9
4694,8,303,1,8,8,8
4858,11,52,1,11,11,11
4680,14,556,2,14,27,20
1920,13,14,1,13,13,13
6097,14,140,2,14,54,34
6929,2,137,1,2,2,2
3689,9,519,1,9,9,9
2597,9,7,1,9,9,9
3851,34,294,2,34,233,133
5213,25,31,1,25,25,25
3662,10,296,1,10,10,10
1075,6,129,1,6,6,6
287,9,259,2,9,26,17
1713,4,146,1,4,4,4
3104,6,1577,2,6,110,58
5575,12,61,3,12,77,37
3110,7,71,1,7,7,7
5561,13,20,1,13,13,13
1707,6,25,1,6,6,6
293,13,14,1,13,13,13
6068,9,97,1,9,9,9
2568,14,307,1,14,14,14
5207,11,33,1,11,11,11
4119,14,195,6,14,52,39
3676,4,44,1,4,4,4
6726,12,20,1,12,12,12
1049,7,67,1,7,7,7
2540,9,88,2,9,35,22
3886,11,2680,1,11,11,11
4131,9,239,1,9,9,9
3138,8,361,1,8,8,8
4657,14,1127,3,14,22,17
5549,10,49,1,10,10,10
2226,16,133,2,16,58,37
6040,8,34,1,8,8,8
6054,11,110,1,11,11,11
4643,9,3570,1,9,9,9
2232,28,216,1,28,28,28
2554,23,20,1,23,23,23
3892,12,142,1,12,12,12
4125,13,203,2,13,32,22
6732,14,302,2,14,28,21
6042,6,33,1,6,6,6
2224,19,213,2,19,37,28
4655,18,533,2,18,32,25
4133,3,181,1,3,3,3
3884,17,61,1,17,17,17
2542,14,187,1,14,14,14
6724,18,589,1,18,18,18
6730,16,183,1,16,16,16
3648,6,377,1,6,6,6
4127,14,1095,2,14,40,27
3890,11,498,1,11,11,11
5239,10,75,1,10,10,10
2556,10,299,1,10,10,10
2230,13,213,1,13,13,13
4899,15,980,1,15,15,15
4641,11,2479,3,11,39,25
6056,11,918,1,11,11,11
1739,24,105,1,24,24,24
2218,8,1596,1,8,8,8
5577,32,38,1,32,32,32
4669,8,604,2,8,12,10
3106,17,894,3,17,195,89
1711,5,38,1,5,5,5
285,22,1910,1,22,22,22
1077,6,851,2,6,79,42
6718,9,447,1,9,9,9
3660,4,6,1,4,4,4
5211,33,42,2,33,34,33
3674,4,15,1,4,4,4
5205,236,475,1,236,236,236
1063,27,303,1,27,27,27
291,7,79,1,7,7,7
1705,25,196,2,25,51,38
5563,12,30,1,12,12,12
3112,12,403,1,12,12,12
4696,15,1021,3,15,386,145
5588,12,56,2,12,58,35
6081,4,957,3,4,47,29
1936,16,21,1,16,16,16
1088,5,68,1,5,5,5
3847,11,39,1,11,11,11
2581,8,133,1,8,8,8
3853,11,418,5,11,223,86
2595,9,16,1,9,9,9
508,21,275,2,21,30,25
6095,6,110,3,6,59,38
1922,10,69,1,10,10,10
4682,9,23,1,9,9,9
246,5,1447,2,5,251,128
4872,11,243,1,11,11,11
6903,11,150,1,11,11,11
520,12,60,1,12,12,12
6917,10,105,1,10,10,10
534,24,646,1,24,24,24
4866,20,6,1,20,20,20
252,7,665,3,7,216,110
905,1,401,4,1,110,57
6526,14,1513,1,14,14,14
1249,24,646,1,24,24,24
2740,10,107,1,10,10,10
4331,4,612,4,4,40,23
2998,12,390,2,12,515,263
5991,7,148,1,7,7,7
3338,11,142,1,11,11,11
4457,21,1420,1,21,21,21
5749,18,17,1,18,18,18
2026,19,605,1,19,19,19
6240,34,119,3,34,234,150
6254,4,61,1,4,4,4
5985,10,65,1,10,10,10
4443,14,262,1,14,14,14
2032,14,264,5,14,91,67
2754,15,44,3,15,34,27
4325,6,208,1,6,6,6
6532,1,196,1,1,1,1
5013,4,11,1,4,4,4
3462,9,16,1,9,9,9
939,7,944,3,7,36,24
1275,7,285,1,7,7,7
1513,25,1481,1,25,25,25
7162,4,72,1,4,4,4
3304,1,49,1,1,1,1
5775,5,128,2,5,22,13
3310,16,211,2,16,479,247
5761,6,585,1,6,6,6
1507,32,486,1,32,32,32
6268,17,727,1,17,17,17
7176,9,181,2,9,22,15
1261,5,163,1,5,5,5
2768,14,18,2,14,32,23
5007,5,52,1,5,5,5
4319,6,155,1,6,6,6
3476,11,138,2,11,131,71
2783,12,154,4,12,66,38
6283,22,1247,1,22,22,22
5952,21,827,2,21,49,35
4494,11,23,1,11,11,11
5946,18,208,2,18,43,30
4480,7,97,2,7,55,31
7189,13,254,2,13,40,26
6297,9,126,1,9,9,9
3489,10,43,1,10,10,10
2797,17,44,3,17,36,26
722,16,114,2,16,33,24
2967,26,1333,3,26,209,88
2973,5,2606,1,5,5,5
736,86,412,1,86,86,86
31,11,258,3,11,199,126
6452,5,16,1,5,5,5
4245,3,1401,1,3,3,3
2634,13,40,1,13,13,13
2152,8,21,1,8,8,8
4523,10,394,1,10,10,10
6334,4,190,1,4,4,4
6320,29,103,1,29,29,29
2146,23,289,1,23,23,23
5629,5,34,1,5,5,5
4537,16,783,1,16,16,16
3258,6,131,1,6,6,6
4251,5,92,1,5,5,5
2620,33,37,1,33,33,33
1329,11,618,2,11,132,71
6446,8,1133,4,8,73,41
25,9,94,1,9,9,9
865,4,375,1,4,4,4
3516,16,102,2,16,33,24
4279,13,670,1,13,13,13
5167,15,54,1,15,15,15
2608,16,157,1,16,16,16
695,12,1180,2,12,83,47
1301,7,411,1,7,7,7
7016,7,16,1,7,7,7
6308,4,35,1,4,4,4
1467,13,40,1,13,13,13
5601,11,604,21,11,96,39
3270,3,226,1,3,3,3
5615,15,67,1,15,15,15
3264,4,91,1,4,4,4
7002,15,19,1,15,15,15
1473,8,19,1,8,8,8
1315,6,68,1,6,6,6
681,19,185,1,19,19,19
19,12,157,1,12,12,12
859,18,98,2,18,30,24
3502,14,52,1,14,14,14
5173,29,1103,6,29,319,97
5198,16,47,1,16,16,16
4286,11,138,1,11,11,11
6491,4,240,3,4,247,101
1498,14,358,2,14,241,127
5826,19,455,2,19,46,32
2191,25,174,1,25,25,25
5832,8,56,1,8,8,8
2185,9,19,1,9,9,9
118,4,373,1,4,4,4
6485,11,341,1,11,11,11
4292,15,58,1,15,15,15
656,19,147,1,19,19,19
2813,15,47,3,15,27,19
130,27,368,2,27,37,32
124,26,262,2,26,37,31
2807,22,216,3,22,41,30
642,119,1082,4,53,391,192
1659,19,758,1,19,19,19
6136,2,282,1,2,2,2
7228,4,323,1,4,4,4
1881,20,22,1,20,20,20
4721,16,191,2,16,27,21
2350,26,123,2,26,30,28
2436,39,343,2,39,51,45
5359,7,278,1,7,7,7
4047,10,500,1,10,10,10
3728,6,76,1,6,6,6
6888,8,650,1,8,8,8
6650,4,159,1,4,4,4
6644,3,235,2,3,93,48
2422,5,80,1,5,5,5
4053,9,200,1,9,9,9
4735,23,908,1,23,23,23
2344,9,28,1,9,9,9
6122,7,74,1,7,7,7
1895,22,38,1,22,22,22
3072,27,138,2,27,48,37
5403,9,1139,1,9,9,9
1665,14,332,1,14,14,14
7214,7,246,1,7,7,7
497,113,1068,4,47,389,187
5365,7,3067,1,7,7,7
3714,2,91,1,2,2,2
5371,7,144,1,7,7,7
3700,3,1213,1,3,3,3
6678,5,92,1,5,5,5
1117,9,270,2,9,22,15
1671,16,539,1,16,16,16
7200,21,490,3,21,454,186
3066,11,1069,1,11,11,11
4709,10,590,1,10,10,10
5417,11,347,3,11,95,43
2378,9,25,1,9,9,9
2393,10,1008,1,10,10,10
1842,30,370,1,30,30,30
6693,3,679,4,3,27,16
468,8,340,1,8,8,8
4084,5,94,2,5,108,56
3933,5,241,1,5,5,5
4090,14,443,1,14,14,14
3927,4,62,1,4,4,4
6687,6,19,1,6,6,6
1856,11,653,1,11,11,11
2387,5,46,1,5,5,5
3099,7,1179,2,7,146,76
332,24,487,1,24,24,24
4906,13,774,1,13,13,13
454,7,333,3,7,121,55
6877,7,260,1,7,7,7
440,11,281,1,11,11,11
6863,6,328,1,6,6,6
4912,10,699,2,10,79,44
6862,10,947,1,10,10,10
441,6,238,1,6,6,6
327,8,37,1,8,8,8
4913,10,53,1,10,10,10
4907,15,143,2,15,178,96
333,14,67,1,14,14,14
6876,13,307,2,13,31,22
455,7,507,1,7,7,7
6686,6,593,1,6,6,6
3926,3,499,1,3,3,3
4091,16,95,1,16,16,16
3098,15,151,1,15,15,15
2386,38,397,2,38,47,42
1857,9,248,1,9,9,9
1843,16,24,1,16,16,16
2392,5,132,1,5,5,5
3932,11,29,1,11,11,11
4085,16,204,1,16,16,16
469,37,278,2,37,52,44
6692,4,45,1,4,4,4
1116,4,252,1,4,4,4
482,10,396,1,10,10,10
6679,3,933,1,3,3,3
3701,8,354,1,8,8,8
5370,37,1443,1,37,37,37
2379,9,114,1,9,9,9
5416,5,738,3,5,227,111
4708,16,114,2,16,25,20
3067,8,605,1,8,8,8
7201,7,2246,2,7,8,7
1670,11,138,2,11,50,30
7215,3,35,1,3,3,3
1664,4,97,1,4,4,4
5402,6,30,1,6,6,6
3073,7,913,1,7,7,7
3715,1,1919,2,1,19,10
5364,6,353,1,6,6,6
496,6,35,1,6,6,6
1102,7,195,1,7,7,7
4052,10,873,1,10,10,10
2423,12,497,1,12,12,12
6645,3,227,3,3,99,40
1894,12,48,1,12,12,12
6123,8,56,1,8,8,8
2345,44,126,1,44,44,44
4734,9,1849,1,9,9,9
2351,17,103,2,17,31,24
4720,10,264,2,10,61,35
1880,36,189,1,36,36,36
7229,6,74,1,6,6,6
6137,15,1517,1,15,15,15
1658,9,26,1,9,9,9
6651,5,555,1,5,5,5
6889,6,464,2,6,41,23
3729,3,96,1,3,3,3
4046,3,47,1,3,3,3
5358,5,198,1,5,5,5
2437,13,90,1,13,13,13
125,19,1155,1,19,19,19
643,12,149,1,12,12,12
2806,11,76,3,11,34,22
2812,12,155,4,12,74,36
657,5,1303,1,5,5,5
131,3,659,1,3,3,3
119,3,245,2,3,52,27
2184,19,111,2,19,62,40
5833,13,292,1,13,13,13
4293,8,37,1,8,8,8
6484,19,128,1,19,19,19
6490,5,332,1,5,5,5
4287,48,1207,1,48,48,48
5199,16,35,1,16,16,16
2190,11,21,1,11,11,11
5827,10,124,1,10,10,10
1499,2,321,1,2,2,2
1472,12,28,1,12,12,12
7003,12,17,1,12,12,12
3265,9,182,1,9,9,9
5614,9,112,1,9,9,9
5172,16,36,1,16,16,16
3503,14,36,2,14,44,29
858,8,604,3,8,54,32
18,21,882,1,21,21,21
680,3,206,2,2,3,2
1314,5,37,1,5,5,5
1300,26,38,1,26,26,26
694,14,62,1,14,14,14
2609,12,6,1,12,12,12
5166,12,4628,2,12,1483,747
4278,11,343,1,11,11,11
3517,10,178,1,10,10,10
3271,6,59,1,6,6,6
5600,25,679,1,25,25,25
1466,12,532,3,12,62,40
6309,7,37,1,7,7,7
7017,1,222,1,1,1,1
3259,19,1490,1,19,19,19
4536,28,1223,1,28,28,28
5628,17,50,1,17,17,17
2147,21,99,1,21,21,21
6321,20,171,1,20,20,20
864,12,32,1,12,12,12
6447,8,1719,1,8,8,8
24,9,775,1,9,9,9
1328,3,297,1,3,3,3
2621,13,1768,1,13,13,13
4250,11,769,1,11,11,11
2635,15,66,2,15,34,24
4244,13,646,1,13,13,13
870,21,24,1,21,21,21
30,5,918,1,5,5,5
6453,15,451,7,15,97,58
6335,2,245,1,2,2,2
4522,22,1172,3,22,218,88
2153,14,102,3,14,70,49
737,5,632,1,5,5,5
2972,6,300,1,6,6,6
2966,24,233,1,24,24,24
723,3,405,2,3,61,32
6296,4,12,1,4,4,4
7188,3,63,2,3,82,42
4481,26,1631,1,26,26,26
5947,13,923,3,13,83,56
2796,18,516,4,18,226,92
3488,45,1393,1,45,45,45
2782,32,259,3,32,95,59
4495,15,497,1,15,15,15
5953,13,231,1,13,13,13
6282,26,468,2,26,45,35
7177,28,207,2,28,48,38
6269,17,643,1,17,17,17
1506,6,398,1,6,6,6
5760,1,475,1,1,1,1
3311,13,61,1,13,13,13
3477,12,799,2,12,32,22
4318,6,113,1,6,6,6
5006,9,189,1,9,9,9
2769,14,28,2,14,30,22
1260,6,154,1,6,6,6
1274,2,133,2,2,34,18
938,9,249,2,9,44,26
3463,12,31,1,12,12,12
5012,4,146,1,4,4,4
5774,10,236,1,10,10,10
3305,19,140,1,19,19,19
7163,5,2676,1,5,5,5
1512,16,542,1,16,16,16
2033,10,37,1,10,10,10
4442,21,849,1,21,21,21
5984,12,134,1,12,12,12
6255,16,1435,2,16,40,28
6533,22,98,3,22,113,60
910,17,27,2,17,35,26
4324,2,798,1,2,2,2
2755,10,100,3,10,33,20
2999,7,25,1,7,7,7
4330,3,2189,1,3,3,3
2741,17,32,1,17,17,17
1248,6,51,1,6,6,6
6527,13,20,1,13,13,13
904,15,891,1,15,15,15
6241,23,245,1,23,23,23
2027,7,11,1,7,7,7
5748,8,109,1,8,8,8
4456,7,730,1,7,7,7
3339,1,244,1,1,1,1
5990,9,111,2,9,90,49
535,32,179,3,32,155,92
6916,2,93,1,2,2,2
253,7,30,1,7,7,7
4867,20,265,1,20,20,20
4873,62,2002,1,62,62,62
247,12,1264,1,12,12,12
521,16,58,2,16,29,22
6902,17,23,1,17,17,17
509,9,365,1,9,9,9
2594,9,863,1,9,9,9
3852,9,184,1,9,9,9
4683,10,603,2,10,23,16
1923,12,353,3,12,74,40
6094,21,359,5,21,358,134
1937,19,160,2,19,22,20
6080,3,360,2,3,27,15
5589,12,24,1,12,12,12
4697,7,468,2,7,40,23
2580,18,53,1,18,18,18
3846,10,58,1,10,10,10
1089,9,2736,2,9,48,28
1062,11,1742,1,11,11,11
5204,16,57,1,16,16,16
3675,3,314,1,3,3,3
3113,6,301,1,6,6,6
5562,15,21,1,15,15,15
1704,7,10,1,7,7,7
290,5,656,1,5,5,5
1710,10,33,1,10,10,10
3107,7,2487,9,7,169,62
4668,6,7,1,6,6,6
5576,9,71,1,9,9,9
2219,17,38,2,17,39,28
5210,16,131,1,16,16,16
3661,2,47,2,2,33,17
6719,12,27,1,12,12,12
1076,30,296,2,6,30,18
2557,11,65,1,11,11,11
5238,14,668,1,14,14,14
3891,12,545,1,12,12,12
4126,2,185,2,2,42,22
3649,4,189,1,4,4,4
6731,10,33,1,10,10,10
1738,10,92,2,10,95,52
6057,9,218,2,9,48,28
4640,23,679,2,23,38,30
4898,17,18,1,17,17,17
2231,14,306,2,14,39,26
4654,11,934,2,11,29,20
2225,17,406,3,17,211,127
6043,9,111,2,9,22,15
6725,8,49,1,8,8,8
2543,3,700,1,3,3,3
3885,12,50,1,12,12,12
4132,12,103,1,12,12,12
